Date,BTC-USD,ETH-USD,BNB-USD,ADA-USD,XRP-USD
2020-12-31,29001.720703125,737.8034057617188,37.376033782958984,0.18139700591564178,0.2198459953069687
2021-01-01,29374.15234375,730.3675537109375,37.90501022338867,0.17534999549388885,0.23744399845600128
2021-01-02,32127.267578125,774.5349731445312,38.24159240722656,0.17742300033569336,0.2216549962759018
2021-01-03,32782.0234375,975.5076904296875,41.14897918701172,0.20499500632286072,0.2258480042219162
2021-01-04,31971.9140625,1040.2330322265625,40.926353454589844,0.2247619926929474,0.23667700588703156
2021-01-05,33992.4296875,1100.006103515625,41.73460006713867,0.25831401348114014,0.22675000131130219
2021-01-06,36824.36328125,1207.1121826171875,42.16595458984375,0.3318980038166046,0.2508949935436249
2021-01-07,39371.04296875,1225.6781005859375,43.44948959350586,0.2999800145626068,0.32600200176239014
2021-01-08,40797.609375,1224.1971435546875,42.39531707763672,0.3055970072746277,0.32322999835014343
2021-01-09,40254.546875,1281.0772705078125,43.93285369873047,0.33297300338745117,0.32691600918769836
2021-01-10,38356.44140625,1262.2467041015625,42.4484748840332,0.3048950135707855,0.31833600997924805
2021-01-11,35566.65625,1090.1453857421875,38.371360778808594,0.2754659950733185,0.28890499472618103
2021-01-12,33922.9609375,1043.4345703125,38.111610412597656,0.2870030105113983,0.2921229898929596
2021-01-13,37316.359375,1130.7393798828125,40.13593292236328,0.3136090040206909,0.3055799901485443
2021-01-14,39187.328125,1218.4530029296875,41.79368209838867,0.3103959858417511,0.2954379916191101
2021-01-15,36825.3671875,1171.8345947265625,40.91897964477539,0.3025299906730652,0.28040599822998047
2021-01-16,36178.140625,1233.53759765625,43.17182540893555,0.35244399309158325,0.2801879942417145
2021-01-17,35791.27734375,1230.1722412109375,45.68461227416992,0.3798519968986511,0.2773840129375458
2021-01-18,36630.07421875,1257.279541015625,45.353172302246094,0.3714280128479004,0.2847689986228943
2021-01-19,36069.8046875,1377.2958984375,42.7855339050293,0.3691369891166687,0.2943139970302582
2021-01-20,35547.75,1382.2740478515625,42.60689926147461,0.37539398670196533,0.2965179979801178
2021-01-21,30825.69921875,1121.5709228515625,38.64583969116211,0.3102090060710907,0.26894599199295044
2021-01-22,33005.76171875,1236.51220703125,40.85757064819336,0.34957700967788696,0.27279898524284363
2021-01-23,32067.642578125,1230.9906005859375,40.81547927856445,0.345643013715744,0.271820992231369
